fid,cngmeters,x,y
"1",232800,-3289791.3184309388,344448.7597882709
"1",232900,-3289791.3184309388,344548.7597882709
"1",233000,-3289765.8196880626,344623.2610453947
"1",233100,-3289665.8196880626,344623.2610453947
"1",233200,-3289583.3054833878,344640.7468407200
"1",233300,-3289569.8261618381,344727.2675191702
"1",233400,-3289469.8261618381,344727.2675191702
"1",233500,-3289375.2925358368,344732.7338931690
"1",233600,-3289373.8326356136,344831.2739929457
"1",233700,-3289273.8326356136,344831.2739929457
"1",233800,-3289173.8326356136,344831.2739929457
"1",233900,-3289167.2795882858,344924.7209456180
"1",234000,-3289077.8391093891,344935.2804667212
"1",234100,-3288977.8391093891,344935.2804667212
"1",234200,-3288959.2666407349,344853.8529353754
"1",234300,-3288881.8455831646,344831.2739929457
"1",234400,-3288781.8455831646,344831.2739929457
"1",234500,-3288751.2536931834,344900.6821029645
"1",234600,-3288685.8520569401,344935.2804667212
"1",234700,-3288647.2472194079,344873.8853042535
"1",234800,-3288589.8585307156,344831.2739929457
"1",234900,-3288489.8585307156,344831.2739929457
"1",235000,-3288389.8585307156,344831.2739929457
"1",235100,-3288289.8585307156,344831.2739929457
"1",235200,-3288231.2213243060,344789.9111993554
"1",235300,-3288193.8650044911,344727.2675191702
"1",235400,-3288127.2148505305,344760.6173652095
"1",235500,-3288097.8714782665,344831.2739929457
"1",235600,-3287997.8714782665,344831.2739929457
"1",235700,-3287897.8714782665,344831.2739929457
"1",235800,-3287797.8714782665,344831.2739929457
"1",235900,-3287697.8714782665,344831.2739929457
"1",236000,-3287607.1824816531,344821.9629895593
"1",236100,-3287601.8779520420,344727.2675191702
"1",236200,-3287501.8779520420,344727.2675191702
"1",236300,-3287401.8779520420,344727.2675191702
"1",236400,-3287301.8779520420,344727.2675191702
"1",236500,-3287295.1630603266,344633.9824108858
"1",236600,-3287295.1630603266,344533.9824108858
"1",236700,-3287209.8908995930,344519.2545716192
"1",236800,-3287191.1565865511,344437.9888846613
"1",236900,-3287191.1565865511,344337.9888846613
"1",237000,-3287117.9038471440,344311.2416240682
"1",237100,-3287087.1501127756,344241.9953584367
"1",237200,-3287087.1501127756,344141.9953584367
"1",237300,-3287087.1501127756,344041.9953584367
"1",237400,-3287144.3769570808,343999.2222027417
"1",237500,-3287244.3769570808,343999.2222027417
"1",237600,-3287295.1630603266,343950.0083059877
"1",237700,-3287295.1630603266,343850.0083059877
"1",237800,-3287295.1630603266,343750.0083059877
"1",237900,-3287332.3575357543,343687.2027814152
"1",238000,-3287399.1695341021,343654.0147797632
"1",238100,-3287399.1695341021,343554.0147797632
"1",238200,-3287424.3445882034,343479.1898338642
"1",238300,-3287503.1760078776,343458.0212535387
"1",238400,-3287520.3381144274,343375.1833600888
"1",238500,-3287607.1824816531,343362.0277273142
"1",238600,-3287607.1824816531,343262.0277273142
"1",238700,-3287607.1824816531,343162.0277273142
"1",238800,-3287608.3186931009,343063.1639387622
"1",238900,-3287708.3186931009,343063.1639387622
"1",239000,-3287711.1889554285,342966.0342010897
"1",239100,-3287711.1889554285,342866.0342010897
"1",239200,-3287711.1889554285,342766.0342010897
"1",239300,-3287796.2992717745,342751.1445174357
"1",239400,-3287815.1954292040,342670.0406748652
"1",239500,-3287815.1954292040,342570.0406748652
"1",239600,-3287815.1954292040,342470.0406748652
"1",239700,-3287815.1954292040,342370.0406748652
"1",239800,-3287880.2733766725,342335.1186223337
"1",239900,-3287919.2019029795,342274.0471486406
"1",240000,-3287919.2019029795,342174.0471486406
"1",240100,-3287919.2019029795,342074.0471486406
"1",240200,-3287968.2539553461,342023.0992010072
"1",240300,-3288023.2083767550,341978.0536224161
"1",240400,-3288023.2083767550,341878.0536224161
"1",240500,-3288023.2083767550,341778.0536224161
"1",240600,-3288056.2345340196,341711.0797796807
"1",240700,-3288127.2148505305,341682.0600961916
"1",240800,-3288127.2148505305,341582.0600961916
"1",240900,-3288127.2148505305,341482.0600961916
"1",241000,-3288144.2151126931,341399.0603583542
"1",241100,-3288231.2213243060,341386.0665699671
"1",241200,-3288231.2213243060,341286.0665699671
"1",241300,-3288231.2213243060,341186.0665699671
"1",241400,-3288231.2213243060,341086.0665699671
"1",241500,-3288231.2213243060,340986.0665699671
"1",241600,-3288328.1892175912,340983.0344632523
"1",241700,-3288335.2277980815,340890.0730437426
"1",241800,-3288335.2277980815,340790.0730437426
"1",241900,-3288335.2277980815,340690.0730437426
"1",242000,-3288416.1697962647,340671.0150419257
"1",242100,-3288439.2342718570,340594.0795175181
"1",242200,-3288439.2342718570,340494.0795175181
"1",242300,-3288439.2342718570,340394.0795175181
"1",242400,-3288504.1503749383,340358.9956205992
"1",242500,-3288543.2407456324,340298.0859912936
"1",242600,-3288543.2407456324,340198.0859912936
"1",242700,-3288490.3440638776,340150.9826730482
"1",242800,-3288439.2342718570,340102.0924650691
"1",242900,-3288484.1180060608,340046.9761992728
"1",243000,-3288543.2407456324,340006.0989388445
"1",243100,-3288543.2407456324,339906.0989388445
"1",243200,-3288543.2407456324,339806.0989388445
"1",243300,-3288543.2407456324,339706.0989388445
"1",243400,-3288568.0921109589,339630.9503041707
"1",243500,-3288647.2472194079,339610.1054126200
"1",243600,-3288647.2472194079,339510.1054126200
"1",243700,-3288634.4152754084,339422.9373566197
"1",243800,-3288543.2407456324,339414.1118863955
"1",243900,-3288548.0597420810,339318.9308828442
"1",244000,-3288647.2472194079,339318.1183601710
"1",244100,-3288647.2472194079,339218.1183601710
"1",244200,-3288647.2472194079,339118.1183601710
"1",244300,-3288647.2472194079,339018.1183601710
"1",244400,-3288647.2472194079,338918.1183601710
"1",244500,-3288647.2472194079,338818.1183601710
"1",244600,-3288647.2472194079,338718.1183601710
"1",244700,-3288647.2472194079,338618.1183601710
"1",244800,-3288647.2472194079,338518.1183601710
"1",244900,-3288647.2472194079,338418.1183601710
"1",245000,-3288647.2472194079,338318.1183601710
"1",245100,-3288707.9950043261,338278.8661450892
"1",245200,-3288751.2536931834,338222.1248339465
"1",245300,-3288698.5188558162,338174.8596713137
"1",245400,-3288647.2472194079,338126.1313077220
"1",245500,-3288647.2472194079,338026.1313077220
"1",245600,-3288687.9626354487,337966.8467237627
"1",245700,-3288751.2536931834,337930.1377814975
"1",245800,-3288751.2536931834,337830.1377814975
"1",245900,-3288722.5576984691,337758.8337762117
"1",246000,-3288647.2472194079,337734.1442552730
"1",246100,-3288647.2472194079,337634.1442552730
"1",246200,-3288663.9237927957,337550.8208286608
"1",246300,-3288751.2536931834,337538.1507290484
"1",246400,-3288751.2536931834,337438.1507290484
"1",246500,-3288751.2536931834,337338.1507290484
"1",246600,-3288751.2536931834,337238.1507290484
"1",246700,-3288751.2536931834,337138.1507290484
"1",246800,-3288751.2536931834,337038.1507290484
"1",246900,-3288751.2536931834,336938.1507290484
"1",247000,-3288662.6224362240,336926.7819860077
"1",247100,-3288647.2472194079,336842.1572028239
"1",247200,-3288727.8655288164,336822.7755122322
"1",247300,-3288751.2536931834,336746.1636765994
"1",247400,-3288751.2536931834,336646.1636765994
"1",247500,-3288751.2536931834,336546.1636765994
"1",247600,-3288751.2536931834,336446.1636765994
"1",247700,-3288751.2536931834,336346.1636765994
"1",247800,-3288751.2536931834,336246.1636765994
"1",247900,-3288803.8266861634,336198.7366695793
"1",248000,-3288855.2601669589,336150.1701503749
"1",248100,-3288899.8202123879,336094.7301958038
"1",248200,-3288959.2666407349,336135.2837674567
"1",248300,-3288995.8137386125,336198.7366695793
"1",248400,-3289063.2731145103,336231.2772936812
"1",248500,-3289091.8072648370,336302.7431433547
"1",248600,-3289191.8072648370,336302.7431433547
"1",248700,-3289271.2860620613,336323.2643461302
"1",248800,-3289271.2860620613,336423.2643461302
"1",248900,-3289283.7943172855,336510.7560909058
"1",249000,-3289383.7943172855,336510.7560909058
"1",249100,-3289479.2990096123,336506.2607832323
"1",249200,-3289479.7878435100,336406.7496171302
"1",249300,-3289579.7878435100,336406.7496171302
"1",249400,-3289583.3054833878,336503.2319772527
"1",249500,-3289675.7813697346,336510.7560909058
"1",249600,-3289775.7813697346,336510.7560909058
"1",249700,-3289875.7813697346,336510.7560909058
"1",249800,-3289975.7813697346,336510.7560909058
"1",249900,-3290075.7813697346,336510.7560909058
"1",250000,-3290103.3378522652,336438.3125734363
"1",250100,-3290171.7748959591,336406.7496171302
"1",250200,-3290271.7748959591,336406.7496171302
"1",250300,-3290311.3507998162,336467.1737132732
"1",250400,-3290367.7684221836,336510.7560909058
"1",250500,-3290415.3572735917,336458.3449423139
"1",250600,-3290463.7619484081,336406.7496171302
"1",250700,-3290563.7619484081,336406.7496171302
"1",250800,-3290663.7619484081,336406.7496171302
"1",250900,-3290763.7619484081,336406.7496171302
"1",251000,-3290831.3831686936,336374.3708374158
"1",251100,-3290859.7554746326,336302.7431433547
"1",251200,-3290935.3896424691,336278.3773111913
"1",251300,-3290955.7490008571,336198.7366695793
"1",251400,-3291039.3961162446,336215.0895541917
"1",251500,-3291051.7425270816,336302.7431433547
"1",251600,-3291143.4025900201,336294.4032062933
"1",251700,-3291147.7360533061,336198.7366695793
"1",251800,-3291247.7360533061,336198.7366695793
"1",251900,-3291347.7360533061,336198.7366695793
"1",252000,-3291351.4155375711,336295.0571853143
"1",252100,-3291351.4155375711,336395.0571853143
"1",252200,-3291439.7231057552,336406.7496171302
"1",252300,-3291539.7231057552,336406.7496171302
"1",252400,-3291639.7231057552,336406.7496171302
"1",252500,-3291663.4349588975,336483.0377639878
"1",252600,-3291735.7166319797,336510.7560909058
"1",252700,-3291767.4414326730,336579.0312902123
"1",252800,-3291831.7101582042,336614.7625646813
"1",252900,-3291871.4479064485,336554.5003129257
"1",253000,-3291927.7036844287,336510.7560909058
"1",253100,-3291975.4543802240,336458.5067867012
"1",253200,-3292023.6972106532,336406.7496171302
"1",253300,-3292123.6972106532,336406.7496171302
"1",253400,-3292183.4673277750,336366.5197342522
"1",253500,-3292219.6907368777,336302.7431433547
"1",253600,-3292319.6907368777,336302.7431433547
"1",253700,-3292419.6907368777,336302.7431433547
"1",253800,-3292495.4867491014,336278.5391555786
"1",253900,-3292495.4867491014,336178.5391555786
"1",254000,-3292495.4867491014,336078.5391555786
"1",254100,-3292507.6713155508,335990.7237220282
"1",254200,-3292599.4932228769,335982.5456293541
"1",254300,-3292599.4932228769,335882.5456293541
"1",254400,-3292599.4932228769,335782.5456293541
"1",254500,-3292599.4932228769,335682.5456293541
"1",254600,-3292695.6518942248,335678.7043007018
"1",254700,-3292703.4996966524,335586.5521031296
"1",254800,-3292703.4996966524,335486.5521031296
"1",254900,-3292787.6389466734,335470.6913531507
"1",255000,-3292807.5061704284,335390.5585769055
"1",255100,-3292883.6324728979,335366.6848793752
"1",255200,-3292911.5126442038,335294.5650506810
"1",255300,-3292911.5126442038,335194.5650506810
"1",255400,-3292911.5126442038,335094.5650506810
"1",255500,-3292911.5126442038,334994.5650506810
"1",255600,-3292967.6065777959,334950.6589842732
"1",255700,-3293067.6065777959,334950.6589842732
"1",255800,-3293119.5255917548,334902.5779982320
"1",255900,-3293119.5255917548,334802.5779982320
"1",256000,-3293119.5255917548,334702.5779982320
"1",256100,-3293155.5871564695,334638.6395629468
"1",256200,-3293255.5871564695,334638.6395629468
"1",256300,-3293327.5385393058,334610.5909457830
"1",256400,-3293327.5385393058,334510.5909457830
"1",256500,-3293307.5028696931,334430.6266153957
"1",256600,-3293223.5320655303,334414.5974195585
"1",256700,-3293223.5320655303,334314.5974195585
"1",256800,-3293223.5320655303,334214.5974195585
"1",256900,-3293219.5222910196,334118.6071940693
"1",257000,-3293119.5255917548,334118.6038933340
"1",257100,-3293119.5255917548,334018.6038933340
"1",257200,-3293119.5255917548,333918.6038933340
"1",257300,-3293119.5255917548,333818.6038933340
"1",257400,-3293119.5255917548,333718.6038933340
"1",257500,-3293035.5481861215,333702.5812989673
"1",257600,-3293015.5191179793,333622.6103671094
"1",257700,-3293091.4835760617,333598.5748251918
"1",257800,-3293119.5255917548,333526.6168408849
"1",257900,-3293119.5255917548,333426.6168408849
"1",258000,-3293119.5255917548,333326.6168408849
"1",258100,-3293179.4641547352,333286.5554038653
"1",258200,-3293223.5320655303,333230.6233146604
"1",258300,-3293223.5320655303,333130.6233146604
"1",258400,-3293175.6129238764,333078.5424563142
"1",258500,-3293119.5255917548,333034.6297884359
"1",258600,-3293119.5255917548,332934.6297884359
"1",258700,-3293155.4253120823,332870.5295087633
"1",258800,-3293223.5320655303,332838.6362622114
"1",258900,-3293195.6452927538,332766.5230349878
"1",259000,-3293119.5255917548,332742.6427359869
"1",259100,-3293119.5255917548,332642.6427359869
"1",259200,-3293119.5255917548,332542.6427359869
"1",259300,-3293107.6647140803,332454.5036136612
"1",259400,-3293015.5191179793,332446.6492097624
"1",259500,-3293015.5191179793,332346.6492097624
"1",259600,-3293015.5191179793,332246.6492097624
"1",259700,-3292915.6776616313,332246.4906661103
"1",259800,-3292815.6776616313,332246.4906661103
"1",259900,-3292807.5061704284,332154.6621573133
"1",260000,-3292719.6841354067,332142.4841923348
"1",260100,-3292703.4996966524,332058.6686310893
"1",260200,-3292703.4996966524,331958.6686310893
"1",260300,-3292703.4996966524,331858.6686310893
"1",260400,-3292775.2958365716,331830.4647710083
"1",260500,-3292875.2958365716,331830.4647710083
"1",260600,-3292911.5126442038,331766.6815786407
"1",260700,-3292911.5126442038,331666.6815786407
"1",260800,-3292911.5126442038,331566.6815786407
"1",260900,-3292911.5126442038,331466.6815786407
"1",261000,-3292959.2699414692,331414.4388759063
"1",261100,-3293059.2699414692,331414.4388759063
"1",261200,-3293119.5255917548,331374.6945261917
"1",261300,-3293119.5255917548,331274.6945261917
"1",261400,-3293119.5255917548,331174.6945261917
"1",261500,-3293147.2505201427,331102.4194545797
"1",261600,-3293247.2505201427,331102.4194545797
"1",261700,-3293327.5385393058,331082.7074737427
"1",261800,-3293327.5385393058,330982.7074737427
"1",261900,-3293339.2375725918,330894.4065070288
"1",262000,-3293431.5450130813,330886.7139475182
"1",262100,-3293435.2310988163,330790.4000332533
"1",262200,-3293535.2310988163,330790.4000332533
"1",262300,-3293535.5514868568,330690.7204212937
"1",262400,-3293631.2246250408,330686.3935594778
"1",262500,-3293731.2246250408,330686.3935594778
"1",262600,-3293743.5644344077,330598.7333688446
"1",262700,-3293743.5644344077,330498.7333688446
"1",262800,-3293823.2116774898,330478.3806119267
"1",262900,-3293923.2116774898,330478.3806119267
"1",263000,-3293951.5773819587,330406.7463163956
"1",263100,-3294019.2052037143,330374.3741381513
"1",263200,-3294055.5838557342,330437.9954861314
"1",263300,-3294115.1987299388,330478.3806119267
"1",263400,-3294159.5903295097,330422.7722114976
"1",263500,-3294211.1922561633,330374.3741381513
"1",263600,-3294263.5968032852,330326.7786852730
"1",263700,-3294307.1857823879,330270.3676643758
"1",263800,-3294407.1857823879,330270.3676643758
"1",263900,-3294507.1857823879,330270.3676643758
"1",264000,-3294607.1857823879,330270.3676643758
"1",264100,-3294679.6226983871,330242.8045803750
"1",264200,-3294703.1793086124,330166.3611906002
"1",264300,-3294783.6291721626,330146.8110541505
"1",264400,-3294783.6291721626,330046.8110541505
"1",264500,-3294795.1663610614,329958.3482430493
"1",264600,-3294895.1663610614,329958.3482430493
"1",264700,-3294991.6421197136,329954.8240017015
"1",264800,-3294991.6421197136,329854.8240017015
"1",264900,-3294991.6421197136,329754.8240017015
"1",265000,-3294991.6421197136,329654.8240017015
"1",265100,-3295083.1469397349,329646.3288217228
"1",265200,-3295095.6485934891,329558.8304754769
"1",265300,-3295095.6485934891,329458.8304754769
"1",265400,-3295095.6485934891,329358.8304754769
"1",265500,-3295020.1696685697,329334.3094003963
"1",265600,-3294991.6421197136,329262.8369492524
"1",265700,-3295059.1080970820,329230.3029266208
"1",265800,-3295095.6485934891,329166.8434230279
"1",265900,-3295036.1955636716,329126.2964528452
"1",266000,-3294991.6421197136,329070.8498968034
"1",266100,-3294991.6421197136,328970.8498968034
"1",266200,-3294991.6421197136,328870.8498968034
"1",266300,-3294948.2149849981,328814.2770315188
"1",266400,-3294848.2149849981,328814.2770315188
"1",266500,-3294783.6291721626,328778.8628443544
"1",266600,-3294752.2214587736,328710.2705577433
"1",266700,-3294679.6226983871,328682.8693181299
"1",266800,-3294679.6226983871,328582.8693181299
"1",266900,-3294660.2344063246,328502.2576101923
"1",267000,-3294560.2344063246,328502.2576101923
"1",267100,-3294460.2344063246,328502.2576101923
"1",267200,-3294367.6032770607,328494.8887394563
"1",267300,-3294364.2408801001,328398.2511364168
"1",267400,-3294264.2408801001,328398.2511364168
"1",267500,-3294263.5968032852,328298.8952132318
"1",267600,-3294168.2473538755,328294.2446626413
"1",267700,-3294068.2473538755,328294.2446626413
"1",267800,-3294055.5838557342,328206.9081607828
"1",267900,-3293972.2538276510,328190.2381888657
"1",268000,-3293872.2538276510,328190.2381888657
"1",268100,-3293772.2538276510,328190.2381888657
"1",268200,-3293743.5644344077,328118.9275821093
"1",268300,-3293743.5644344077,328018.9275821093
"1",268400,-3293680.2667752020,327982.2252413148
"1",268500,-3293580.2667752020,327982.2252413148
"1",268600,-3293535.5514868568,327926.9405296602
"1",268700,-3293484.2732489780,327878.2187675393
"1",268800,-3293431.5450130813,327830.9470034357
"1",268900,-3293388.2797227530,327774.2122937638
"1",269000,-3293327.5385393058,327734.9534772112
"1",269100,-3293292.2861965289,327670.2058199883
"1",269200,-3293192.2861965289,327670.2058199883
"1",269300,-3293119.5255917548,327642.9664247622
"1",269400,-3293119.5255917548,327542.9664247622
"1",269500,-3293119.5255917548,327442.9664247622
"1",269600,-3293104.3056178554,327358.1863986618
"1",269700,-3293004.3056178554,327358.1863986618
"1",269800,-3292911.5126442038,327350.9793723132
"1",269900,-3292914.7131967768,327254.1799248863
"1",270000,-3293014.7131967768,327254.1799248863
"1",270100,-3293015.5191179793,327154.9858460886
"1",270200,-3292920.3315129573,327150.1734511107
"1",270300,-3292911.5126442038,327058.9923198641
"1",270400,-3292911.5126442038,326958.9923198641
"1",270500,-3292911.5126442038,326858.9923198641
"1",270600,-3292911.5126442038,326758.9923198641
"1",270700,-3292911.5126442038,326658.9923198641
"1",270800,-3292911.5126442038,326558.9923198641
"1",270900,-3292911.5126442038,326458.9923198641
"1",271000,-3292848.3768293858,326422.1281346823
"1",271100,-3292807.5061704284,326362.9987936396
"1",271200,-3292752.3833031612,326318.1216609068
"1",271300,-3292703.4996966524,326267.0052674156
"1",271400,-3292656.3897769367,326214.1151871312
"1",271500,-3292599.4932228769,326171.0117411911
"1",271600,-3292638.5901950416,326110.1087133558
"1",271700,-3292703.4996966524,326075.0182149665
"1",271800,-3292672.4156720387,326006.1022395803
"1",271900,-3292599.4932228769,325979.0246887420
"1",272000,-3292576.4221458142,325902.0957658048
"1",272100,-3292495.4867491014,325883.0311625175
"1",272200,-3292495.4867491014,325783.0311625175
"1",272300,-3292484.4350933651,325694.0828182537
"1",272400,-3292391.4802753259,325687.0376362930
"1",272500,-3292388.4415671406,325590.0763444783
"1",272600,-3292288.4415671406,325590.0763444783
"1",272700,-3292287.4738015505,325491.0441100685
"1",272800,-3292192.4480409161,325486.0698707028
"1",272900,-3292183.4673277750,325395.0505838440
"1",273000,-3292183.4673277750,325295.0505838440
"1",273100,-3292183.4673277750,325195.0505838440
"1",273200,-3292183.4673277750,325095.0505838440
"1",273300,-3292258.4607195319,325070.0439756008
"1",273400,-3292287.4738015505,324999.0570576195
"1",273500,-3292287.4738015505,324899.0570576195
"1",273600,-3292287.4738015505,324799.0570576195
"1",273700,-3292287.4738015505,324699.0570576195
"1",273800,-3292342.4348244299,324654.0180804988
"1",273900,-3292391.4802753259,324603.0635313950
"1",274000,-3292438.4283506544,324550.0116067233
"1",274100,-3292495.4867491014,324507.0700051704
"1",274200,-3292495.4867491014,324407.0700051704
"1",274300,-3292530.4154031035,324341.9986591723
"1",274400,-3292630.4154031035,324341.9986591723
"1",274500,-3292703.4996966524,324315.0829527214
"1",274600,-3292703.4996966524,324215.0829527214
"1",274700,-3292703.4996966524,324115.0829527214
"1",274800,-3292718.3959817765,324029.9792378458
"1",274900,-3292818.3959817765,324029.9792378458
"1",275000,-3292911.5126442038,324023.0959002729
"1",275100,-3292911.5126442038,323923.0959002729
"1",275200,-3292911.5126442038,323823.0959002729
"1",275300,-3292911.5126442038,323723.0959002729
"1",275400,-3293006.3765604501,323717.9598165193
"1",275500,-3293106.3765604501,323717.9598165193
"1",275600,-3293119.5255917548,323631.1088478238
"1",275700,-3293119.5255917548,323531.1088478238
"1",275800,-3293198.3636128991,323509.9468689683
"1",275900,-3293223.5320655303,323435.1153215993
"1",276000,-3293294.3571391236,323405.9403951928
"1",276100,-3293327.5385393058,323339.1217953748
"1",276200,-3293327.5385393058,323239.1217953748
"1",276300,-3293327.5385393058,323139.1217953748
"1",276400,-3293382.3377177971,323093.9209738663
"1",276500,-3293431.5450130813,323043.1282691503
"1",276600,-3293431.5450130813,322943.1282691503
"1",276700,-3293431.5450130813,322843.1282691503
"1",276800,-3293431.5450130813,322743.1282691503
"1",276900,-3293466.3118226952,322677.8950787643
"1",277000,-3293535.5514868568,322647.1347429258
"1",277100,-3293535.5514868568,322547.1347429258
"1",277200,-3293512.8040985693,322469.8821312133
"1",277300,-3293431.5450130813,322451.1412167013
"1",277400,-3293446.2794538178,322365.8756574378
"1",277500,-3293535.5514868568,322355.1476904768
"1",277600,-3293535.5514868568,322255.1476904768
"1",277700,-3293535.5514868568,322155.1476904768
"1",277800,-3293535.5514868568,322055.1476904768
"1",277900,-3293634.2600324913,322053.8562361113
"1",278000,-3293639.5579606323,321959.1541642522
"1",278100,-3293639.5579606323,321859.1541642522
"1",278200,-3293552.8688363242,321845.8432885603
"1",278300,-3293535.5514868568,321763.1606380277
"1",278400,-3293535.5514868568,321663.1606380277
"1",278500,-3293535.5514868568,321563.1606380277
"1",278600,-3293535.5514868568,321463.1606380277
"1",278700,-3293468.8947314261,321429.8173934583
"1",278800,-3293431.5450130813,321367.1671118032
"1",278900,-3293490.1888209609,321325.8109196828
"1",279000,-3293535.5514868568,321271.1735855787
"1",279100,-3293535.5514868568,321171.1735855787
"1",279200,-3293535.5514868568,321071.1735855787
"1",279300,-3293578.1693996345,321013.7914983563
"1",279400,-3293639.5579606323,320975.1800593542
"1",279500,-3293639.5579606323,320875.1800593542
"1",279600,-3293639.5579606323,320775.1800593542
"1",279700,-3293639.5579606323,320675.1800593542
"1",279800,-3293662.1435045325,320597.7656032543
"1",279900,-3293743.5644344077,320579.1865331297
"1",280000,-3293758.1370307570,320493.7591294788
"1",280100,-3293847.5709081832,320483.1930069052
"1",280200,-3293847.5709081832,320383.1930069052
"1",280300,-3293850.1240832061,320285.7461819278
"1",280400,-3293950.1240832061,320285.7461819278
"1",280500,-3294050.1240832061,320285.7461819278
"1",280600,-3294055.5838557342,320191.2059544561
"1",280700,-3294055.5838557342,320091.2059544561
"1",280800,-3294055.5838557342,319991.2059544561
"1",280900,-3294138.1046618791,319973.7267606013
"1",281000,-3294159.5903295097,319895.2124282316
"1",281100,-3294234.0981881041,319869.7202868258
"1",281200,-3294263.5968032852,319799.2189020071
"1",281300,-3294263.5968032852,319699.2189020071
"1",281400,-3294326.0852405527,319661.7073392748
"1",281500,-3294367.6032770607,319603.2253757826
"1",281600,-3294367.6032770607,319503.2253757826
"1",281700,-3294367.6032770607,319403.2253757826
"1",281800,-3294414.0658192262,319349.6879179483
"1",281900,-3294471.6097508362,319307.2318495581
"1",282000,-3294471.6097508362,319207.2318495581
"1",282100,-3294471.6097508362,319107.2318495581
"1",282200,-3294502.0463978997,319037.6684966218
"1",282300,-3294575.6162246116,319011.2383233336
"1",282400,-3294598.0399241243,318933.6620228463
"1",282500,-3294679.6226983871,318915.2447971091
"1",282600,-3294679.6226983871,318815.2447971091
"1",282700,-3294679.6226983871,318715.2447971091
"1",282800,-3294686.0205027978,318621.6426015198
"1",282900,-3294786.0205027978,318621.6426015198
"1",283000,-3294886.0205027978,318621.6426015198
"1",283100,-3294887.6356459381,318523.2577446600
"1",283200,-3294887.6356459381,318423.2577446600
"1",283300,-3294887.6356459381,318323.2577446600
"1",283400,-3294974.0010814713,318309.6231801933
"1",283500,-3295074.0010814713,318309.6231801933
"1",283600,-3295095.6485934891,318231.2706922110
"1",283700,-3295169.9946076958,318205.6167064178
"1",283800,-3295199.6550672646,318135.2771659865
"1",283900,-3295265.9881339204,318101.6102326423
"1",284000,-3295365.9881339204,318101.6102326423
"1",284100,-3295465.9881339204,318101.6102326423
"1",284200,-3295511.6744885910,318047.2965873130
"1",284300,-3295561.9816601449,317997.6037588668
"1",284400,-3295661.9816601449,317997.6037588668
"1",284500,-3295761.9816601449,317997.6037588668
"1",284600,-3295823.6939099175,317959.3160086394
"1",284700,-3295857.9751863694,317893.5972850913
"1",284800,-3295957.9751863694,317893.5972850913
"1",284900,-3296031.7068574685,317919.8656139922
"1",285000,-3296053.9687125939,317997.6037588668
"1",285100,-3296153.9687125939,317997.6037588668
"1",285200,-3296253.9687125939,317997.6037588668
"1",285300,-3296353.9687125939,317997.6037588668
"1",285400,-3296447.7327525704,318003.8397188903
"1",285500,-3296449.9622388184,318101.6102326423
"1",285600,-3296549.9622388184,318101.6102326423
"1",285700,-3296649.9622388184,318101.6102326423
"1",285800,-3296749.9622388184,318101.6102326423
"1",285900,-3296759.7521738969,318191.8202975638
"1",286000,-3296845.9557650429,318205.6167064178
"1",286100,-3296945.9557650429,318205.6167064178
"1",286200,-3297045.9557650429,318205.6167064178
"1",286300,-3297145.9557650429,318205.6167064178
"1",286400,-3297245.9557650429,318205.6167064178
"1",286500,-3297345.9557650429,318205.6167064178
"1",286600,-3297383.7910165503,318267.7814549104
"1",286700,-3297441.9492912674,318309.6231801933
"1",286800,-3297487.7974903258,318255.4713792516
"1",286900,-3297537.9428174919,318205.6167064178
"1",287000,-3297637.9428174919,318205.6167064178
"1",287100,-3297737.9428174919,318205.6167064178
"1",287200,-3297799.8169116522,318243.7426122575
"1",287300,-3297833.9363437165,318309.6231801933
"1",287400,-3297903.8233854277,318279.5102219045
"1",287500,-3297929.9298699410,318205.6167064178
"1",287600,-3298029.9298699410,318205.6167064178
"1",287700,-3298129.9298699410,318205.6167064178
"1",287800,-3298229.9298699410,318205.6167064178
"1",287900,-3298319.8492805297,318195.5361170065
"1",288000,-3298325.9233961655,318101.6102326423
"1",288100,-3298425.9233961655,318101.6102326423
"1",288200,-3298525.9233961655,318101.6102326423
"1",288300,-3298625.9233961655,318101.6102326423
"1",288400,-3298725.9233961655,318101.6102326423
"1",288500,-3298735.8751756316,318011.5620121084
"1",288600,-3298821.9169223900,317997.6037588668
"1",288700,-3298839.8816494071,318079.6390318497
"1",288800,-3298917.9104486145,318101.6102326423
"1",288900,-3298943.8881231826,318027.5879072104
"1",289000,-3299013.9039748390,317997.6037588668
"1",289100,-3299047.8945969581,317931.5943809859
"1",289200,-3299047.8945969581,317831.5943809859
"1",289300,-3299105.8910272880,317789.5908113158
"1",289400,-3299205.8910272880,317789.5908113158
"1",289500,-3299305.8910272880,317789.5908113158
"1",289600,-3299359.9140182845,317743.6138023123
"1",289700,-3299359.9140182845,317643.6138023123
"1",289800,-3299397.8780797371,317581.5778637648
"1",289900,-3299497.8780797371,317581.5778637648
"1",290000,-3299567.9269658355,317551.6267498633
"1",290100,-3299567.9269658355,317451.6267498633
"1",290200,-3299589.8651321861,317373.5649162138
"1",290300,-3299671.9334396110,317355.6332236388
"1",290400,-3299685.8586584106,317269.5584424383
"1",290500,-3299785.8586584106,317269.5584424383
"1",290600,-3299879.9463871620,317263.6461711898
"1",290700,-3299879.9463871620,317163.6461711898
"1",290800,-3299879.9463871620,317063.6461711898
"1",290900,-3299879.9463871620,316963.6461711898
